Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-12-04,109.651,110.197,105.283,105.928,673415.76236553
2023-12-05,105.978,108.311,105.63,106.97,490499.19823242
2023-12-06,107.07,109.105,106.97,107.715,240522.39357703
2023-12-07,107.715,108.708,106.871,107.467,263382.80902807
2023-12-08,107.467,111.388,107.467,111.338,384531.42709935
2023-12-11,111.338,113.92,110.842,113.026,418369.27403686
2023-12-12,113.523,113.771,111.537,112.48,174285.10786521
2023-12-13,112.48,112.877,111.587,112.033,232455.01894176
2023-12-14,113.125,113.969,112.282,113.175,283598.08453752
2023-12-15,113.274,114.615,112.232,113.572,760621.7754818
2023-12-18,113.572,114.515,111.487,114.466,453676.7550851
2023-12-19,114.466,117.94,113.671,115.657,427524.5203922
2023-12-20,116.153,117.891,115.161,115.161,261942.3862876
2023-12-21,114.416,116.253,113.572,115.161,322744.34255355
2023-12-22,115.161,115.955,113.87,115.657,305739.29590695
2023-12-27,115.657,116.054,113.771,114.168,360371.60931599
2023-12-28,114.912,116.699,114.366,114.863,270820.62826977
2023-12-29,114.863,115.558,114.069,114.168,165449.17200548
2024-01-02,114.218,115.012,109.154,111.09,402309.06412492
2024-01-03,111.041,111.19,107.616,110.842,393374.41397948
2024-01-04,110.842,111.686,109.204,111.438,213419.27841769
2024-01-05,111.239,111.239,106.871,110.296,513630.57432485
2024-01-08,109.998,110.197,108.459,109.452,134220.2026189
2024-01-09,109.452,110.693,108.857,110.644,226759.80902943
2024-01-10,110.544,112.331,109.651,110.395,200823.13410329
2024-01-11,110.395,110.991,106.821,106.821,388351.06558317
2024-01-12,107.219,109.055,106.375,107.219,232061.16908755
2024-01-15,107.169,107.219,104.737,105.878,260955.24343049
2024-01-16,105.829,106.176,104.091,104.24,318148.08453623
2024-01-17,104.141,104.34,99.2764,99.2764,655800.29880933
2024-01-18,100.071,101.262,96.3974,99.1771,598555.07869485
2024-01-19,99.7728,100.716,97.0526,98.4822,509745.46208009
2024-01-22,99.326,100.815,98.919,100.815,250445.1938682
2024-01-23,103.049,107.814,100.071,102.999,470032.10056554
2024-01-24,103.446,104.886,103.297,104.737,306807.02185443
2024-01-25,104.737,106.226,101.907,105.58,482400.59764963
2024-01-26,105.58,105.829,102.9,104.389,234022.36004957
2024-01-29,104.588,104.886,102.999,104.24,187312.37171312
2024-01-30,104.24,105.283,102.95,103.049,318521.78861784
2024-01-31,103.198,104.439,101.808,103.992,276881.48395468
2024-02-01,102.9,104.836,102.9,104.042,204180.42710608
2024-02-02,104.29,105.779,102.95,103.446,226735.63410232
2024-02-05,103.694,108.906,103.694,108.162,495215.32359667
2024-02-06,108.658,108.658,106.325,107.566,242008.14430583
2024-02-07,107.566,108.559,106.573,107.516,280631.61952305
2024-02-08,108.211,110.346,107.219,109.204,497094.92417969
2024-02-09,108.211,110.644,108.211,110.395,214289.57579375
2024-02-12,110.296,113.473,110.197,112.53,306356.76383696
2024-02-13,112.381,112.48,107.963,108.509,323037.46354479
2024-02-14,108.459,109.998,108.162,109.502,204601.47375329
2024-02-15,109.502,114.218,108.211,112.927,528648.24050504
2024-02-16,112.927,114.168,111.984,113.671,337325.85275708
2024-02-19,112.48,114.466,111.686,113.274,331748.49561444
2024-02-20,112.679,114.019,109.849,113.92,471836.15450133
2024-02-21,114.168,115.508,112.579,112.679,497952.12680357
2024-02-22,113.374,114.714,113.374,114.615,266675.63555856
2024-02-23,114.615,115.409,113.274,114.019,223856.80319864
2024-02-26,113.969,114.168,111.835,113.076,161953.88046043
2024-02-27,113.076,114.912,112.282,114.466,212982.1151524
2024-02-28,114.466,114.466,110.098,110.296,280676.94751139
2024-02-29,110.098,111.289,108.757,108.906,365685.05683766
